date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:18:16	85274/85274	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-14d1a%22	https://www.busuu.com/user/pages/korean/abbreviations/_03-cta-2/korean-abbreviations-cta-2.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/abbreviations/_03-cta-2/korean-abbreviations-cta-2.jpg	(from https://www.busuu.com/en/korean/abbreviations)
02:18:16	15169/15169	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-3b41%22	https://www.busuu.com/user/pages/korean/verb-conjugation/_01-header/gradient-header%20.jpeg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/verb-conjugation/_01-header/gradient-header%20.jpg	(from https://www.busuu.com/en/korean/verb-conjugation)
02:18:18	3468/3468	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-d8c%22	https://www.busuu.com/user/pages/korean/verb-conjugation/_01-header/gradient-header-mobile%20.jpeg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/verb-conjugation/_01-header/gradient-header-mobile%20.jpg	(from https://www.busuu.com/en/korean/verb-conjugation)
02:18:18	74752/74752	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-12400%22	https://www.busuu.com/user/pages/korean/verb-conjugation/_02-cta-1/korean-verb-conjugation-cta-1.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/verb-conjugation/_02-cta-1/korean-verb-conjugation-cta-1.jpg	(from https://www.busuu.com/en/korean/verb-conjugation)
02:18:19	0/-1	---M--	301	error ('')			https://www.busuu.com/en/premium	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/en/premium.1086.delayed	(from https://www.busuu.com/en/korean/verb-conjugation)
02:18:20	72721/72721	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-11c11%22	https://www.busuu.com/user/pages/korean/verb-conjugation/_15-cta-2/korean-verb-conjugation-cta-2.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/verb-conjugation/_15-cta-2/korean-verb-conjugation-cta-2.jpg	(from https://www.busuu.com/en/korean/verb-conjugation)
02:18:20	15169/15169	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-3b41%22	https://www.busuu.com/user/pages/korean/sentence-structure/_01-header/gradient-header%20.jpeg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/sentence-structure/_01-header/gradient-header%20.jpg	(from https://www.busuu.com/en/korean/sentence-structure)
02:18:21	3468/3468	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-d8c%22	https://www.busuu.com/user/pages/korean/sentence-structure/_01-header/gradient-header-mobile.jpeg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/sentence-structure/_01-header/gradient-header-mobile.jpg	(from https://www.busuu.com/en/korean/sentence-structure)
02:18:21	70668/70668	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-1140c%22	https://www.busuu.com/user/pages/korean/sentence-structure/_02-cta-1/korean-sentence-structure-cta-1.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/sentence-structure/_02-cta-1/korean-sentence-structure-cta-1.jpg	(from https://www.busuu.com/en/korean/sentence-structure)
02:18:22	212578/212578	---M--	200	added ('OK')	image/png	etag:%2266d59443-33e62%22	https://www.busuu.com/user/pages/korean/sentence-structure/_06-body-3/kr-sentence-1-min.png	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/sentence-structure/_06-body-3/kr-sentence-1-min.png	(from https://www.busuu.com/en/korean/sentence-structure)
02:18:22	0/-1	---M--	301	error ('')			https://www.busuu.com/en/premium	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/en/premium.108c.delayed	(from https://www.busuu.com/en/korean/sentence-structure)
02:18:23	78693/78693	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-13365%22	https://www.busuu.com/user/pages/korean/sentence-structure/_17-cta-2/korean-sentence-structure-cta-2.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/sentence-structure/_17-cta-2/korean-sentence-structure-cta-2.jpg	(from https://www.busuu.com/en/korean/sentence-structure)
02:18:24	163903/163903	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224f05bc87721819020c7c1ade99500b21%22	https://www.busuu.com/user/pages/korean/speak-korean-fluently/_01-header/ko-landing-header-dt%20(1	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/speak-korean-fluently/_01-header/ko-landing-header-dt%20(1	(from https://www.busuu.com/en/korean/speak-korean-fluently)
02:18:25	163903/163903	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2210665430cd5cdcd4af17b33342bf403b%22	https://www.busuu.com/user/pages/korean/speak-korean-fluently/_01-header/ko-landing-header-mb%20(1	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/speak-korean-fluently/_01-header/ko-landing-header-mb%20(1	(from https://www.busuu.com/en/korean/speak-korean-fluently)
02:18:26	78689/78689	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-13361%22	https://www.busuu.com/user/pages/korean/speak-korean-fluently/_03-cta-1/speak-korean-fluently-cta-1.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/speak-korean-fluently/_03-cta-1/speak-korean-fluently-cta-1.jpg	(from https://www.busuu.com/en/korean/speak-korean-fluently)
02:18:26	72417/72417	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-11ae1%22	https://www.busuu.com/user/pages/korean/speak-korean-fluently/_05-cta-2/speak-korean-fluently-cta-2.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/speak-korean-fluently/_05-cta-2/speak-korean-fluently-cta-2.jpg	(from https://www.busuu.com/en/korean/speak-korean-fluently)
02:18:27	0/-1	---M--	301	error ('')			https://www.busuu.com/en/premium	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/en/premium.1092.delayed	(from https://www.busuu.com/en/korean/speak-korean-fluently)
02:18:28	143028/143028	---MCZ	200	added ('OK')	text/html	etag:W/%229e9fbe868deda32be510a8949aeee98d%22	https://www.busuu.com/en/korean/how-to-learn-korean-fast	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/en/korean/how-to-learn-korean-fast.html	(from https://www.busuu.com/en/korean/speak-korean-fluently)
02:18:28	15169/15169	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-3b41%22	https://www.busuu.com/user/pages/korean/introduce-yourself-in-korean/_01-header/gradient-header.jpeg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/introduce-yourself-in-korean/_01-header/gradient-header.jpg	(from https://www.busuu.com/en/korean/introduce-yourself-in-korean)
02:18:29	3468/3468	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-d8c%22	https://www.busuu.com/user/pages/korean/introduce-yourself-in-korean/_01-header/gradient-header-mobile.jpeg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/introduce-yourself-in-korean/_01-header/gradient-header-mobile.jpg	(from https://www.busuu.com/en/korean/introduce-yourself-in-korean)
02:18:29	94746/94746	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-1721a%22	https://www.busuu.com/user/pages/korean/introduce-yourself-in-korean/_02-cta-1/introducing-yourself-in-korean-cta-1.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/introduce-yourself-in-korean/_02-cta-1/introducing-yourself-in-korean-cta-1.jpg	(from https://www.busuu.com/en/korean/introduce-yourself-in-korean)
02:18:30	0/-1	---M--	301	error ('')			https://www.busuu.com/en/premium	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/en/premium.1097.delayed	(from https://www.busuu.com/en/korean/introduce-yourself-in-korean)
02:18:30	81734/81734	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-13f46%22	https://www.busuu.com/user/pages/korean/introduce-yourself-in-korean/_03-cta-2/introducing-yourself-in-korean-cta-2.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/introduce-yourself-in-korean/_03-cta-2/introducing-yourself-in-korean-cta-2.jpg	(from https://www.busuu.com/en/korean/introduce-yourself-in-korean)
02:18:30	15169/15169	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-3b41%22	https://www.busuu.com/user/pages/korean/how-to-read-korean/_01-header/gradient-header.jpeg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/how-to-read-korean/_01-header/gradient-header.jpg	(from https://www.busuu.com/en/korean/how-to-read-korean)
02:18:31	3468/3468	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-d8c%22	https://www.busuu.com/user/pages/korean/how-to-read-korean/_01-header/gradient-header-mobile.jpeg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/how-to-read-korean/_01-header/gradient-header-mobile.jpg	(from https://www.busuu.com/en/korean/how-to-read-korean)
02:18:32	59066/59066	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-e6ba%22	https://www.busuu.com/user/pages/korean/how-to-read-korean/_02-cta-1/read-in-korean-cta-1.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/how-to-read-korean/_02-cta-1/read-in-korean-cta-1.jpg	(from https://www.busuu.com/en/korean/how-to-read-korean)
02:18:32	0/-1	---M--	301	error ('')			https://www.busuu.com/en/premium	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/en/premium.109c.delayed	(from https://www.busuu.com/en/korean/how-to-read-korean)
02:18:33	75786/75786	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-1280a%22	https://www.busuu.com/user/pages/korean/how-to-read-korean/_17-cta-2/read-in-korean-cta-2.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/how-to-read-korean/_17-cta-2/read-in-korean-cta-2.jpg	(from https://www.busuu.com/en/korean/how-to-read-korean)
02:18:34	163879/163879	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22ca24c6b2c8c7637b44cba3fd60890ff2%22	https://www.busuu.com/user/pages/korean/japanese-or-korean/_01-header/gradient-header%20(1	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/japanese-or-korean/_01-header/gradient-header%20(1	(from https://www.busuu.com/en/korean/japanese-or-korean)
02:18:35	163900/163900	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22c44a3e4cb21515157564167177f01e06%22	https://www.busuu.com/user/pages/korean/japanese-or-korean/_01-header/gradient-header-mobile%20(1	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/japanese-or-korean/_01-header/gradient-header-mobile%20(1	(from https://www.busuu.com/en/korean/japanese-or-korean)
02:18:36	72940/72940	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-11cec%22	https://www.busuu.com/user/pages/korean/japanese-or-korean/_02-cta-1/japanese-or-korean-cta-1.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/japanese-or-korean/_02-cta-1/japanese-or-korean-cta-1.jpg	(from https://www.busuu.com/en/korean/japanese-or-korean)
02:18:36	0/-1	---M--	301	error ('')			https://www.busuu.com/en/premium	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/en/premium.10a1.delayed	(from https://www.busuu.com/en/korean/japanese-or-korean)
02:18:36	89238/89238	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-15c96%22	https://www.busuu.com/user/pages/korean/japanese-or-korean/_03-cta-2/japanese-or-korean-cta-2.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/japanese-or-korean/_03-cta-2/japanese-or-korean-cta-2.jpg	(from https://www.busuu.com/en/korean/japanese-or-korean)
02:18:37	15169/15169	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-3b41%22	https://www.busuu.com/user/pages/korean/ordering-food/_01-header/gradient-header%20.jpeg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/ordering-food/_01-header/gradient-header%20.jpg	(from https://www.busuu.com/en/korean/ordering-food)
02:18:38	3468/3468	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-d8c%22	https://www.busuu.com/user/pages/korean/ordering-food/_01-header/gradient-header-mobile%20.jpeg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/ordering-food/_01-header/gradient-header-mobile%20.jpg	(from https://www.busuu.com/en/korean/ordering-food)
02:18:38	83689/83689	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-146e9%22	https://www.busuu.com/user/pages/korean/ordering-food/_02-cta-1/ordering-food-in-korean-cta-1.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/ordering-food/_02-cta-1/ordering-food-in-korean-cta-1.jpg	(from https://www.busuu.com/en/korean/ordering-food)
02:18:38	0/-1	---M--	301	error ('')			https://www.busuu.com/en/premium	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/en/premium.10a6.delayed	(from https://www.busuu.com/en/korean/ordering-food)
02:18:39	96754/96754	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-179f2%22	https://www.busuu.com/user/pages/korean/ordering-food/_11-cta-2/ordering-food-in-korean-cta-2.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/korean/ordering-food/_11-cta-2/ordering-food-in-korean-cta-2.jpg	(from https://www.busuu.com/en/korean/ordering-food)
02:18:39	6460/6460	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-193c%22	https://www.busuu.com/user/pages/mobile/_01-header/header-mobile.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/mobile/_01-header/header-mobile.jpg	(from https://www.busuu.com/zh/mobile)
02:18:39	0/-1	---M--	301	error ('')			https://www.busuu.com/zh/premium	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/zh/premium.10a8.delayed	(from https://www.busuu.com/zh/mobile)
02:18:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:18:41%20GMT	https://www.busuu.com/zh/careers	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/zh/careers	(from https://www.busuu.com/zh/mobile)
02:18:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:18:42%20GMT	https://www.busuu.com/zh/it-works/courses	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/zh/it-works/courses	(from https://www.busuu.com/zh/mobile)
02:18:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:18:43%20GMT	https://www.busuu.com/zh/covid-19	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/zh/covid-19	(from https://www.busuu.com/zh/mobile)
02:18:49	166858/166858	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222a17baec7fc630ee1930d8a0fb55686c%22	https://www.busuu.com/es/ingles/e,location.href	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/ingles/e,location.href	(from https://www.busuu.com/es/ingles/adjetivos-superlativos-en-ingles)
02:18:50	523656/523656	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-7fd88%22	https://www.busuu.com/user/pages/ingles/adjetivos-superlativos-en-ingles/_01-header/seo-header-how-to-speak-spanish-dt.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/ingles/adjetivos-superlativos-en-ingles/_01-header/seo-header-how-to-speak-spanish-dt.jpg	(from https://www.busuu.com/es/ingles/adjetivos-superlativos-en-ingles)
02:18:50	0/-1	---M--	301	error ('')			https://www.busuu.com/es/premium	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/premium.10af.delayed	(from https://www.busuu.com/es/ingles/adjetivos-superlativos-en-ingles)
02:18:50	83762/83762	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-14732%22	https://www.busuu.com/user/pages/ingles/adjetivos-superlativos-en-ingles/_01-header/seo-header-how-to-speak-spanish-mb.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/ingles/adjetivos-superlativos-en-ingles/_01-header/seo-header-how-to-speak-spanish-mb.jpg	(from https://www.busuu.com/es/ingles/adjetivos-superlativos-en-ingles)
02:18:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:18:52%20GMT	https://www.busuu.com/es/careers	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/careers	(from https://www.busuu.com/es/ingles/adjetivos-superlativos-en-ingles)
02:18:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:18:53%20GMT	https://www.busuu.com/es/it-works/courses	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/it-works/courses	(from https://www.busuu.com/es/ingles/adjetivos-superlativos-en-ingles)
02:18:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:18:54%20GMT	https://www.busuu.com/es/covid-19	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/covid-19	(from https://www.busuu.com/es/ingles/adjetivos-superlativos-en-ingles)
02:18:55	523656/523656	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-7fd88%22	https://www.busuu.com/user/pages/ingles/preguntas-en-ingles/_01-header/seo-header-how-to-speak-spanish-dt.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/ingles/preguntas-en-ingles/_01-header/seo-header-how-to-speak-spanish-dt.jpg	(from https://www.busuu.com/es/ingles/preguntas-en-ingles)
02:18:55	0/-1	---M--	301	error ('')			https://www.busuu.com/es/premium	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/premium.10b5.delayed	(from https://www.busuu.com/es/ingles/preguntas-en-ingles)
02:18:55	83762/83762	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-14732%22	https://www.busuu.com/user/pages/ingles/preguntas-en-ingles/_01-header/seo-header-how-to-speak-spanish-mb.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/ingles/preguntas-en-ingles/_01-header/seo-header-how-to-speak-spanish-mb.jpg	(from https://www.busuu.com/es/ingles/preguntas-en-ingles)
02:18:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:18:57%20GMT	https://www.busuu.com/es/careers	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/careers	(from https://www.busuu.com/es/ingles/preguntas-en-ingles)
02:18:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:18:58%20GMT	https://www.busuu.com/es/it-works/courses	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/it-works/courses	(from https://www.busuu.com/es/ingles/preguntas-en-ingles)
02:18:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:18:59%20GMT	https://www.busuu.com/es/covid-19	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/covid-19	(from https://www.busuu.com/es/ingles/preguntas-en-ingles)
02:19:01	0/-1	---M--	301	error ('')			https://www.busuu.com/es/premium	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/premium.10ba.delayed	(from https://www.busuu.com/es/ingles/vocabulario-negocios-ingles)
02:19:01	523656/523656	---M--	200	added ('OK')	image/jpeg	etag:%2266d59443-7fd88%22	https://www.busuu.com/user/pages/ingles/vocabulario-negocios-ingles/_01-header/seo-header-how-to-speak-spanish-dt.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/ingles/vocabulario-negocios-ingles/_01-header/seo-header-how-to-speak-spanish-dt.jpg	(from https://www.busuu.com/es/ingles/vocabulario-negocios-ingles)
02:19:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:19:03%20GMT	https://www.busuu.com/es/careers	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/careers	(from https://www.busuu.com/es/ingles/vocabulario-negocios-ingles)
02:19:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:19:04%20GMT	https://www.busuu.com/es/it-works/courses	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/it-works/courses	(from https://www.busuu.com/es/ingles/vocabulario-negocios-ingles)
02:19:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:19:05%20GMT	https://www.busuu.com/es/covid-19	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/covid-19	(from https://www.busuu.com/es/ingles/vocabulario-negocios-ingles)
02:19:06	166858/166858	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2249b32fd877e84ac509fb8a0fd3e2429b%22	https://www.busuu.com/es/how-to/e,location.href	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/how-to/e,location.href	(from https://www.busuu.com/es/how-to/fluency-score)
02:19:07	133678/133678	---MCZ	200	added ('OK')	text/html	etag:W/%229dc098d162d8b7244b2fe53bd6b876a2%22	https://www.busuu.com/ko/how-to/fluency-score	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/ko/how-to/fluency-score.html	(from https://www.busuu.com/es/how-to/fluency-score)
02:19:08	0/-1	---M--	301	error ('')			https://www.busuu.com/es/premium	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/premium.10c1.delayed	(from https://www.busuu.com/es/how-to/fluency-score)
02:19:08	136949/136949	---MCZ	200	added ('OK')	text/html	etag:W/%22101558b171e12a817c5a014560393408%22	https://www.busuu.com/vi/how-to/fluency-score	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/vi/how-to/fluency-score.html	(from https://www.busuu.com/es/how-to/fluency-score)
02:19:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:19:10%20GMT	https://www.busuu.com/es/careers	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/careers	(from https://www.busuu.com/es/how-to/fluency-score)
02:19:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:19:11%20GMT	https://www.busuu.com/es/it-works/courses	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/it-works/courses	(from https://www.busuu.com/es/how-to/fluency-score)
02:19:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Sep%202024%2007:19:12%20GMT	https://www.busuu.com/es/covid-19	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/covid-19	(from https://www.busuu.com/es/how-to/fluency-score)
02:19:13	166849/166849	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222e4c52bcb83926f0d7506cb1a4edc61b%22	https://www.busuu.com/es/app/e,location.href	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/app/e,location.href	(from https://www.busuu.com/es/app/learn-portuguese-app)
02:19:13	158458/158458	---M-Z	200	added ('OK')	text/html	etag:W/%22c30f8521e22b4c5ac467d1a122db48ea%22	https://www.busuu.com/en/app/learn-portuguese-app	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/en/app/learn-portuguese-app.html	(from https://www.busuu.com/es/app/learn-portuguese-app)
02:19:14	164678/164678	---MCZ	200	added ('OK')	text/html	etag:W/%225eeacb4c9697aa7c209dba171970d283%22	https://www.busuu.com/ko/app/learn-portuguese-app	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/ko/app/learn-portuguese-app.html	(from https://www.busuu.com/es/app/learn-portuguese-app)
02:19:15	168831/168831	---MCZ	200	added ('OK')	text/html	etag:W/%223a2fc79ebd4e046dfea545201cba1b1d%22	https://www.busuu.com/vi/app/learn-portuguese-app	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/vi/app/learn-portuguese-app.html	(from https://www.busuu.com/es/app/learn-portuguese-app)
02:19:16	10009/10009	---M--	200	added ('OK')	image/jpeg	etag:%2266d59441-2719%22	https://www.busuu.com/user/pages/app/learn-portuguese-app/_03-steps-to-learn-efficiently/movie-2.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/app/learn-portuguese-app/_03-steps-to-learn-efficiently/movie-2.jpg	(from https://www.busuu.com/es/app/learn-portuguese-app)
02:19:16	16716/16716	---M--	200	added ('OK')	image/jpeg	etag:%2266d59441-414c%22	https://www.busuu.com/user/pages/app/learn-portuguese-app/_03-steps-to-learn-efficiently/native-2.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/app/learn-portuguese-app/_03-steps-to-learn-efficiently/native-2.jpg	(from https://www.busuu.com/es/app/learn-portuguese-app)
02:19:16	15103/15103	---M--	200	added ('OK')	image/jpeg	etag:%2266d59441-3aff%22	https://www.busuu.com/user/pages/app/learn-portuguese-app/_03-steps-to-learn-efficiently/everywhere-2.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/app/learn-portuguese-app/_03-steps-to-learn-efficiently/everywhere-2.jpg	(from https://www.busuu.com/es/app/learn-portuguese-app)
02:19:17	22749/22749	---M--	200	added ('OK')	image/jpeg	etag:%2266d59441-58dd%22	https://www.busuu.com/user/pages/app/learn-portuguese-app/_05-supplementary-apps/aria.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/app/learn-portuguese-app/_05-supplementary-apps/aria.jpg	(from https://www.busuu.com/es/app/learn-portuguese-app)
02:19:17	18042/18042	---M--	200	added ('OK')	image/jpeg	etag:%2266d59441-467a%22	https://www.busuu.com/user/pages/app/learn-portuguese-app/_05-supplementary-apps/olga.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/app/learn-portuguese-app/_05-supplementary-apps/olga.jpg	(from https://www.busuu.com/es/app/learn-portuguese-app)
02:19:18	0/-1	---M--	301	error ('')			https://www.busuu.com/es/premium	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/es/premium.10cf.delayed	(from https://www.busuu.com/es/app/learn-portuguese-app)
02:19:18	24815/24815	---M--	200	added ('OK')	image/jpeg	etag:%2266d59441-60ef%22	https://www.busuu.com/user/pages/app/learn-portuguese-app/_05-supplementary-apps/ann.jpg	C:/Users/juanp/Desktop/Trabajosu/ingles/nn/www.busuu.com/user/pages/app/learn-portuguese-app/_05-supplementary-apps/ann.jpg	(from https://www.busuu.com/es/app/learn-portuguese-app)
